key,filename,total_dur,silence_count,silence_index,silence_start,silence_end,silence_dur
h4069,h4069.mp3,7.1575,3,1.0,2.854671,3.960726,1.106054
h4069,h4069.mp3,7.1575,3,2.0,4.698821,5.843243,1.144422
h4071,h4071.mp3,7.75825,3,0.0,0.0,0.535215,0.535215
h4071,h4071.mp3,7.75825,3,1.0,3.30288,4.406145,1.103265
h4071,h4071.mp3,7.75825,3,2.0,5.210091,6.285351,1.075261
h4072,h4072.mp3,7.262,3,0.0,0.0,0.480748,0.480748
h4072,h4072.mp3,7.262,3,1.0,3.001519,4.130884,1.129365
h4072,h4072.mp3,7.262,3,2.0,4.832086,5.971791,1.139705
h4073,h4073.mp3,7.68,3,0.0,0.0,0.442154,0.442154
h4073,h4073.mp3,7.68,3,1.0,2.955714,4.063379,1.107664
h4073,h4073.mp3,7.68,3,2.0,5.06034,6.169048,1.108707
h4074,h4074.mp3,13.008875,6,0.0,0.0,1.091519,1.091519
h4074,h4074.mp3,13.008875,6,1.0,3.808163,4.807664,0.999501
h4074,h4074.mp3,13.008875,6,2.0,5.613424,6.61356,1.000136
h4074,h4074.mp3,13.008875,6,3.0,7.446213,7.955556,0.509342
h4074,h4074.mp3,13.008875,6,4.0,9.174921,10.174966,1.000045
h4074,h4074.mp3,13.008875,6,5.0,11.087438,12.087982,1.000544
h4075,h4075.mp3,12.956625,6,0.0,0.0,1.025125,1.025125
h4075,h4075.mp3,12.956625,6,1.0,3.873741,4.873991,1.000249
h4075,h4075.mp3,12.956625,6,2.0,5.719637,6.719751,1.000113
h4075,h4075.mp3,12.956625,6,3.0,7.554127,8.124558,0.570431
h4075,h4075.mp3,12.956625,6,4.0,9.337642,10.337732,1.000091
h4075,h4075.mp3,12.956625,6,5.0,11.080567,12.080635,1.000068
h4076,h4076.mp3,13.08725,6,0.0,0.0,1.025057,1.025057
h4076,h4076.mp3,13.08725,6,1.0,3.856054,4.856349,1.000295
h4076,h4076.mp3,13.08725,6,2.0,5.692086,6.692154,1.000068
h4076,h4076.mp3,13.08725,6,3.0,7.53381,8.098435,0.564626
h4076,h4076.mp3,13.08725,6,4.0,9.301406,10.301406,1.0
h4076,h4076.mp3,13.08725,6,5.0,11.190907,12.190975,1.000068
h4077,h4077.mp3,13.374625,6,0.0,0.0,1.024218,1.024218
h4077,h4077.mp3,13.374625,6,1.0,3.893991,4.894082,1.000091
h4077,h4077.mp3,13.374625,6,2.0,5.696508,6.696553,1.000045
h4077,h4077.mp3,13.374625,6,3.0,7.554104,8.133243,0.579138
h4077,h4077.mp3,13.374625,6,4.0,9.420499,10.420499,1.0
h4077,h4077.mp3,13.374625,6,5.0,11.305737,12.305805,1.000068
h4078,h4078.mp3,7.444875,3,0.0,0.0,0.50263,0.50263
h4078,h4078.mp3,7.444875,3,1.0,3.117619,4.212562,1.094943
h4078,h4078.mp3,7.444875,3,2.0,4.936961,6.155034,1.218073
h4079,h4079.mp3,7.235875,3,0.0,0.0,0.543991,0.543991
h4079,h4079.mp3,7.235875,3,1.0,2.877098,3.951519,1.074422
h4079,h4079.mp3,7.235875,3,2.0,4.8061,5.890476,1.084376
h4080,h4080.mp3,7.053,3,0.0,0.0,1.032268,1.032268
h4080,h4080.mp3,7.053,3,1.0,3.498594,4.264626,0.766032
h4080,h4080.mp3,7.053,3,2.0,5.084739,6.167392,1.082653
h4081,h4081.mp3,7.1575,3,0.0,0.0,0.524626,0.524626
h4081,h4081.mp3,7.1575,3,1.0,2.685011,3.851905,1.166893
h4081,h4081.mp3,7.1575,3,2.0,4.71254,5.821474,1.108934
h4082,h4082.mp3,6.844,3,0.0,0.0,0.484218,0.484218
h4082,h4082.mp3,6.844,3,1.0,2.564354,3.733492,1.169138
h4082,h4082.mp3,6.844,3,2.0,4.450612,5.612494,1.161882
h4083,h4083.mp3,6.89625,3,0.0,0.0,0.46576,0.46576
h4083,h4083.mp3,6.89625,3,1.0,2.604399,3.776349,1.17195
h4083,h4083.mp3,6.89625,3,2.0,4.48839,5.633832,1.145442
h4084,h4084.mp3,8.69875,3,0.0,0.0,1.024989,1.024989
h4084,h4084.mp3,8.69875,3,1.0,4.297823,5.292698,0.994875
h4084,h4084.mp3,8.69875,3,2.0,6.476259,7.483764,1.007506
h4085,h4085.mp3,6.974625,3,0.0,0.0,0.493492,0.493492
h4085,h4085.mp3,6.974625,3,1.0,2.750748,3.836145,1.085397
h4085,h4085.mp3,6.974625,3,2.0,4.552449,5.702993,1.150544
h4086,h4086.mp3,7.340375,3,0.0,0.0,0.48551,0.48551
h4086,h4086.mp3,7.340375,3,1.0,2.625646,3.758776,1.133129
h4086,h4086.mp3,7.340375,3,2.0,4.707914,5.852993,1.145079
h4088,h4088.mp3,6.9485,3,0.0,0.0,1.023288,1.023288
h4088,h4088.mp3,6.9485,3,1.0,3.464875,4.457302,0.992426
h4088,h4088.mp3,6.9485,3,2.0,5.196871,6.190317,0.993447
h4089,h4089.mp3,7.392625,3,0.0,0.0,0.559909,0.559909
h4089,h4089.mp3,7.392625,3,1.0,2.957143,4.152132,1.194989
h4089,h4089.mp3,7.392625,3,2.0,4.926281,6.080431,1.15415
h4090,h4090.mp3,6.68725,3,0.0,0.0,0.542494,0.542494
h4090,h4090.mp3,6.68725,3,1.0,2.384626,3.598866,1.21424
h4090,h4090.mp3,6.68725,3,2.0,4.294218,5.442857,1.148639
h4091,h4091.mp3,7.601625,3,0.0,0.0,1.024989,1.024989
h4091,h4091.mp3,7.601625,3,1.0,3.8378,4.828141,0.99034
h4091,h4091.mp3,7.601625,3,2.0,5.711633,6.707098,0.995465
h4092,h4092.mp3,7.079125,3,0.0,0.0,0.508435,0.508435
h4092,h4092.mp3,7.079125,3,1.0,2.646463,3.800816,1.154354
h4092,h4092.mp3,7.079125,3,2.0,4.629388,5.783991,1.154603
h4094,h4094.mp3,7.288125,3,0.0,0.0,0.547664,0.547664
h4094,h4094.mp3,7.288125,3,1.0,2.7022,3.804853,1.102653
h4094,h4094.mp3,7.288125,3,2.0,4.756304,5.824943,1.068639
h4095,h4095.mp3,7.053,3,0.0,0.0,0.523764,0.523764
h4095,h4095.mp3,7.053,3,1.0,2.749025,3.86771,1.118685
h4095,h4095.mp3,7.053,3,2.0,4.629002,5.660635,1.031633
h4096,h4096.mp3,6.922375,3,0.0,0.0,0.527959,0.527959
h4096,h4096.mp3,6.922375,3,1.0,2.681179,3.808526,1.127347
h4096,h4096.mp3,6.922375,3,2.0,4.476599,5.570998,1.094399
h4097,h4097.mp3,7.079125,3,0.0,0.0,0.517574,0.517574
h4097,h4097.mp3,7.079125,3,1.0,2.685057,3.800703,1.115646
h4097,h4097.mp3,7.079125,3,2.0,4.595601,5.755601,1.16
h4099,h4099.mp3,7.3665,3,0.0,0.0,0.540612,0.540612
h4099,h4099.mp3,7.3665,3,1.0,2.988526,4.169274,1.180748
h4099,h4099.mp3,7.3665,3,2.0,4.886122,6.028957,1.142834
h4103,h4103.mp3,6.635,3,0.0,0.0,0.548027,0.548027
h4103,h4103.mp3,6.635,3,1.0,2.38458,3.503152,1.118571
h4103,h4103.mp3,6.635,3,2.0,4.266304,5.436372,1.170068
h4104,h4104.mp3,6.713375,3,0.0,0.0,0.513946,0.513946
h4104,h4104.mp3,6.713375,3,1.0,2.347438,3.424082,1.076644
h4104,h4104.mp3,6.713375,3,2.0,4.249229,5.389093,1.139864
h4105,h4105.mp3,7.86275,3,0.0,0.0,0.504603,0.504603
h4105,h4105.mp3,7.86275,3,1.0,2.647143,3.867234,1.220091
h4105,h4105.mp3,7.86275,3,2.0,4.929048,6.065125,1.136077
h4106,h4106.mp3,6.635,3,0.0,0.0,0.499478,0.499478
h4106,h4106.mp3,6.635,3,1.0,2.546054,3.650544,1.10449
h4106,h4106.mp3,6.635,3,2.0,4.344989,5.501383,1.156395
h4107,h4107.mp3,6.713375,3,0.0,0.0,0.571134,0.571134
h4107,h4107.mp3,6.713375,3,1.0,2.289909,3.417234,1.127324
h4107,h4107.mp3,6.713375,3,2.0,4.207324,5.323129,1.115805
h4109,h4109.mp3,6.9485,3,0.0,0.0,0.499909,0.499909
h4109,h4109.mp3,6.9485,3,1.0,2.554014,3.770454,1.21644
h4109,h4109.mp3,6.9485,3,2.0,4.503039,5.687687,1.184649
h4110,h4110.mp3,7.10525,3,0.0,0.0,0.569819,0.569819
h4110,h4110.mp3,7.10525,3,1.0,2.472971,3.607914,1.134943
h4110,h4110.mp3,7.10525,3,2.0,4.490249,5.596916,1.106667
h4111,h4111.mp3,7.601625,3,0.0,0.0,0.518503,0.518503
h4111,h4111.mp3,7.601625,3,1.0,2.270023,3.468141,1.198118
h4111,h4111.mp3,7.601625,3,2.0,4.543583,5.872608,1.329025
h4112,h4112.mp3,6.9485,3,0.0,0.0,0.520816,0.520816
h4112,h4112.mp3,6.9485,3,1.0,2.267778,3.479592,1.211814
h4112,h4112.mp3,6.9485,3,2.0,4.379297,5.482812,1.103515
h4114,h4114.mp3,7.3665,3,0.0,0.0,0.53322,0.53322
h4114,h4114.mp3,7.3665,3,1.0,2.708821,3.91263,1.20381
h4114,h4114.mp3,7.3665,3,2.0,4.789116,5.917029,1.127914
h4115,h4115.mp3,7.131375,3,0.0,0.0,0.532834,0.532834
h4115,h4115.mp3,7.131375,3,1.0,2.64093,3.789546,1.148617
h4115,h4115.mp3,7.131375,3,2.0,4.710499,5.793968,1.083469
h4116,h4116.mp3,6.58275,3,0.0,0.0,0.521701,0.521701
h4116,h4116.mp3,6.58275,3,1.0,2.514399,3.646848,1.132449
h4116,h4116.mp3,6.58275,3,2.0,4.260045,5.340159,1.080113
h4117,h4117.mp3,6.844,3,0.0,0.0,0.51644,0.51644
h4117,h4117.mp3,6.844,3,1.0,2.745964,3.924195,1.178231
h4117,h4117.mp3,6.844,3,2.0,4.571587,5.686395,1.114807
h4118,h4118.mp3,6.870125,3,0.0,0.0,0.513923,0.513923
h4118,h4118.mp3,6.870125,3,1.0,2.689116,3.849705,1.16059
h4118,h4118.mp3,6.870125,3,2.0,4.543832,5.651338,1.107506
h4119,h4119.mp3,6.661125,3,0.0,0.0,0.526576,0.526576
h4119,h4119.mp3,6.661125,3,1.0,2.563152,3.697755,1.134603
h4119,h4119.mp3,6.661125,3,2.0,4.360816,5.457891,1.097075
h4120,h4120.mp3,6.608875,3,0.0,0.0,0.53619,0.53619
h4120,h4120.mp3,6.608875,3,1.0,2.257937,3.338503,1.080567
h4120,h4120.mp3,6.608875,3,2.0,4.106213,5.280023,1.17381
h4121,h4121.mp3,7.00075,3,0.0,0.0,0.509864,0.509864
h4121,h4121.mp3,7.00075,3,1.0,2.573968,3.719592,1.145624
h4121,h4121.mp3,7.00075,3,2.0,4.531156,5.684966,1.15381
h4122,h4122.mp3,11.441625,3,0.0,0.0,1.022109,1.022109
h4122,h4122.mp3,11.441625,3,1.0,3.51966,4.509025,0.989365
h4122,h4122.mp3,11.441625,3,2.0,7.465147,8.453923,0.988776
h4123,h4123.mp3,7.444875,3,0.0,0.0,0.477392,0.477392
h4123,h4123.mp3,7.444875,3,1.0,2.788367,3.976395,1.188027
h4123,h4123.mp3,7.444875,3,2.0,4.856417,6.00288,1.146463
h4124,h4124.mp3,7.3665,3,0.0,0.0,0.548413,0.548413
h4124,h4124.mp3,7.3665,3,1.0,2.631043,3.729252,1.098209
h4124,h4124.mp3,7.3665,3,2.0,4.695306,5.892472,1.197166
h4125,h4125.mp3,12.4865,6,0.0,0.0,1.025057,1.025057
h4125,h4125.mp3,12.4865,6,1.0,3.560249,4.560476,1.000227
h4125,h4125.mp3,12.4865,6,2.0,5.23932,6.239365,1.000045
h4125,h4125.mp3,12.4865,6,3.0,7.012766,7.465601,0.452834
h4125,h4125.mp3,12.4865,6,4.0,8.739773,9.739796,1.000023
h4125,h4125.mp3,12.4865,6,5.0,10.547891,11.548118,1.000227
h4126,h4126.mp3,6.7395,3,0.0,0.0,0.531633,0.531633
h4126,h4126.mp3,6.7395,3,1.0,2.733039,3.867256,1.134218
h4126,h4126.mp3,6.7395,3,2.0,4.440544,5.607891,1.167347
h4127,h4127.mp3,7.026875,3,0.0,0.0,0.555193,0.555193
h4127,h4127.mp3,7.026875,3,1.0,3.040363,4.184989,1.144626
h4127,h4127.mp3,7.026875,3,2.0,4.778821,5.89093,1.112109
h4128,h4128.mp3,6.635,3,0.0,0.0,0.550726,0.550726
h4128,h4128.mp3,6.635,3,1.0,2.580476,3.659093,1.078617
h4128,h4128.mp3,6.635,3,2.0,4.346599,5.468503,1.121905
h4130,h4130.mp3,6.922375,3,0.0,0.0,0.547868,0.547868
h4130,h4130.mp3,6.922375,3,1.0,2.554308,3.696871,1.142562
h4130,h4130.mp3,6.922375,3,2.0,4.591451,5.681156,1.089705
h4131,h4131.mp3,6.504375,3,0.0,0.0,0.564467,0.564467
h4131,h4131.mp3,6.504375,3,1.0,2.735034,3.816259,1.081224
h4131,h4131.mp3,6.504375,3,2.0,4.357279,5.437642,1.080363
h4132,h4132.mp3,6.269375,3,0.0,0.0,0.538163,0.538163
h4132,h4132.mp3,6.269375,3,1.0,2.501247,3.594535,1.093288
h4132,h4132.mp3,6.269375,3,2.0,4.115918,5.284218,1.168299
h4133,h4133.mp3,6.68725,3,0.0,0.0,0.575601,0.575601
h4133,h4133.mp3,6.68725,3,1.0,2.636735,3.729002,1.092268
h4133,h4133.mp3,6.68725,3,2.0,4.367302,5.513447,1.146145
h4134,h4134.mp3,6.426,3,0.0,0.0,0.578458,0.578458
h4134,h4134.mp3,6.426,3,1.0,2.565238,3.668118,1.10288
h4134,h4134.mp3,6.426,3,2.0,4.175896,5.314104,1.138209
h4135,h4135.mp3,6.608875,3,0.0,0.0,0.537392,0.537392
h4135,h4135.mp3,6.608875,3,1.0,2.534512,3.659909,1.125397
h4135,h4135.mp3,6.608875,3,2.0,4.291633,5.434331,1.142698
h4137,h4137.mp3,7.079125,3,0.0,0.0,0.521927,0.521927
h4137,h4137.mp3,7.079125,3,1.0,2.741315,3.894694,1.153379
h4137,h4137.mp3,7.079125,3,2.0,4.669252,5.777528,1.108277
h4138,h4138.mp3,7.00075,3,0.0,0.0,0.560227,0.560227
h4138,h4138.mp3,7.00075,3,1.0,2.88,4.041474,1.161474
h4138,h4138.mp3,7.00075,3,2.0,4.681769,5.80059,1.118821
h4139,h4139.mp3,6.817875,3,0.0,0.0,0.554422,0.554422
h4139,h4139.mp3,6.817875,3,1.0,2.714218,3.883061,1.168844
h4139,h4139.mp3,6.817875,3,2.0,4.465737,5.637302,1.171565
h4140,h4140.mp3,6.635,3,0.0,0.0,0.514059,0.514059
h4140,h4140.mp3,6.635,3,1.0,2.288231,3.419456,1.131224
h4140,h4140.mp3,6.635,3,2.0,4.148435,5.314943,1.166508
h4141,h4141.mp3,7.183625,3,0.0,0.0,0.523469,0.523469
h4141,h4141.mp3,7.183625,3,1.0,2.459252,3.629637,1.170385
h4141,h4141.mp3,7.183625,3,2.0,4.573152,5.697188,1.124036
h4142,h4142.mp3,7.62775,3,0.0,0.0,1.024989,1.024989
h4142,h4142.mp3,7.62775,3,1.0,4.124626,5.12458,0.999955
h4142,h4142.mp3,7.62775,3,2.0,5.864308,6.862018,0.99771
h4143,h4143.mp3,7.131375,3,0.0,0.0,0.538481,0.538481
h4143,h4143.mp3,7.131375,3,1.0,2.737234,3.835964,1.09873
h4143,h4143.mp3,7.131375,3,2.0,4.634172,5.761905,1.127732
h4144,h4144.mp3,7.053,3,0.0,0.0,0.587914,0.587914
h4144,h4144.mp3,7.053,3,1.0,2.559297,3.682608,1.123311
h4144,h4144.mp3,7.053,3,2.0,4.562358,5.650091,1.087732
h4145,h4145.mp3,6.974625,3,0.0,0.0,0.545578,0.545578
h4145,h4145.mp3,6.974625,3,1.0,2.715329,3.780884,1.065556
h4145,h4145.mp3,6.974625,3,2.0,4.576848,5.652925,1.076077
h4146,h4146.mp3,6.7395,3,0.0,0.0,0.5678,0.5678
h4146,h4146.mp3,6.7395,3,1.0,2.513039,3.613832,1.100794
h4146,h4146.mp3,6.7395,3,2.0,4.349206,5.443651,1.094444
h4148,h4148.mp3,6.9485,3,0.0,0.0,0.522902,0.522902
h4148,h4148.mp3,6.9485,3,1.0,2.552245,3.654785,1.10254
h4148,h4148.mp3,6.9485,3,2.0,4.453107,5.527891,1.074785
h4149,h4149.mp3,7.3665,3,0.0,0.0,0.518639,0.518639
h4149,h4149.mp3,7.3665,3,1.0,2.829456,3.966576,1.13712
h4149,h4149.mp3,7.3665,3,2.0,4.803039,5.896825,1.093787
h4150,h4150.mp3,6.817875,3,0.0,0.0,0.534603,0.534603
h4150,h4150.mp3,6.817875,3,1.0,2.39102,3.462608,1.071587
h4150,h4150.mp3,6.817875,3,2.0,4.349478,5.424762,1.075283
h4151,h4151.mp3,7.026875,3,0.0,0.0,0.522834,0.522834
h4151,h4151.mp3,7.026875,3,1.0,2.658231,3.766803,1.108571
h4151,h4151.mp3,7.026875,3,2.0,4.565329,5.673832,1.108503
h4152,h4152.mp3,7.131375,3,0.0,0.0,0.538163,0.538163
h4152,h4152.mp3,7.131375,3,1.0,2.853061,3.936689,1.083628
h4152,h4152.mp3,7.131375,3,2.0,4.715238,5.804263,1.089025
h4153,h4153.mp3,7.131375,3,0.0,0.0,0.536259,0.536259
h4153,h4153.mp3,7.131375,3,1.0,2.646825,3.786145,1.13932
h4153,h4153.mp3,7.131375,3,2.0,4.564739,5.668821,1.104082
h4155,h4155.mp3,6.191,3,0.0,0.0,0.503991,0.503991
h4155,h4155.mp3,6.191,3,1.0,2.50644,3.581224,1.074785
h4155,h4155.mp3,6.191,3,2.0,4.099342,5.148163,1.048821
h4156,h4156.mp3,6.844,3,0.0,0.0,0.540023,0.540023
h4156,h4156.mp3,6.844,3,1.0,2.582653,3.700499,1.117846
h4156,h4156.mp3,6.844,3,2.0,4.507823,5.584263,1.07644
h4157,h4157.mp3,6.817875,3,0.0,0.0,0.49102,0.49102
h4157,h4157.mp3,6.817875,3,1.0,2.54195,3.6522,1.110249
h4157,h4157.mp3,6.817875,3,2.0,4.42678,5.547778,1.120998
h4159,h4159.mp3,6.7395,3,0.0,0.0,0.55059,0.55059
h4159,h4159.mp3,6.7395,3,1.0,2.690839,3.78873,1.097891
h4159,h4159.mp3,6.7395,3,2.0,4.512177,5.595193,1.083016
h4160,h4160.mp3,6.24325,3,0.0,0.0,0.567528,0.567528
h4160,h4160.mp3,6.24325,3,1.0,2.430249,3.492857,1.062608
h4160,h4160.mp3,6.24325,3,2.0,4.081587,5.158231,1.076644
h4161,h4161.mp3,6.608875,3,0.0,0.0,0.515782,0.515782
h4161,h4161.mp3,6.608875,3,1.0,2.555238,3.62288,1.067642
h4161,h4161.mp3,6.608875,3,2.0,4.25034,5.321202,1.070862
h4162,h4162.mp3,7.20975,3,0.0,0.0,1.024989,1.024989
h4162,h4162.mp3,7.20975,3,1.0,3.852766,4.844921,0.992154
h4162,h4162.mp3,7.20975,3,2.0,5.51619,6.509342,0.993152
h4163,h4163.mp3,7.079125,3,0.0,0.0,0.550862,0.550862
h4163,h4163.mp3,7.079125,3,1.0,2.702426,3.830862,1.128435
h4163,h4163.mp3,7.079125,3,2.0,4.611383,5.738866,1.127483
h4164,h4164.mp3,6.68725,3,0.0,0.0,0.548027,0.548027
h4164,h4164.mp3,6.68725,3,1.0,2.523175,3.610363,1.087188
h4164,h4164.mp3,6.68725,3,2.0,4.343787,5.434376,1.09059
h4165,h4165.mp3,6.9485,3,0.0,0.0,0.557891,0.557891
h4165,h4165.mp3,6.9485,3,1.0,2.804989,3.891995,1.087007
h4165,h4165.mp3,6.9485,3,2.0,4.602132,5.679909,1.077778
h4167,h4167.mp3,6.112625,3,0.0,0.0,0.576621,0.576621
h4167,h4167.mp3,6.112625,3,1.0,2.523243,3.606372,1.083129
h4167,h4167.mp3,6.112625,3,2.0,4.065488,5.147188,1.081701
h4168,h4168.mp3,6.9485,3,0.0,0.0,0.530884,0.530884
h4168,h4168.mp3,6.9485,3,1.0,2.520068,3.583447,1.063379
h4168,h4168.mp3,6.9485,3,2.0,4.445034,5.539229,1.094195
h4169,h4169.mp3,6.922375,3,0.0,0.0,0.559206,0.559206
h4169,h4169.mp3,6.922375,3,1.0,2.578458,3.673333,1.094875
h4169,h4169.mp3,6.922375,3,2.0,4.57356,5.650658,1.077098
h4170,h4170.mp3,6.661125,3,0.0,0.0,0.514172,0.514172
h4170,h4170.mp3,6.661125,3,1.0,2.307211,3.443039,1.135828
h4170,h4170.mp3,6.661125,3,2.0,4.224376,5.32415,1.099773
h4171,h4171.mp3,6.765625,3,0.0,0.0,0.548118,0.548118
h4171,h4171.mp3,6.765625,3,1.0,2.649365,3.811429,1.162063
h4171,h4171.mp3,6.765625,3,2.0,4.475125,5.564535,1.08941
h4172,h4172.mp3,6.922375,3,0.0,0.0,0.581043,0.581043
h4172,h4172.mp3,6.922375,3,1.0,2.614422,3.738844,1.124422
h4172,h4172.mp3,6.922375,3,2.0,4.514807,5.659048,1.14424
h4173,h4173.mp3,7.131375,3,0.0,0.0,0.515215,0.515215
h4173,h4173.mp3,7.131375,3,1.0,2.691202,3.846032,1.15483
h4173,h4173.mp3,7.131375,3,2.0,4.58542,5.714104,1.128685
h4174,h4174.mp3,6.974625,3,0.0,0.0,0.436893,0.436893
h4174,h4174.mp3,6.974625,3,1.0,2.585102,3.69458,1.109478
h4174,h4174.mp3,6.974625,3,2.0,4.504966,5.584921,1.079955
h4175,h4175.mp3,6.713375,3,0.0,0.0,0.487937,0.487937
h4175,h4175.mp3,6.713375,3,1.0,2.765624,3.83424,1.068617
h4175,h4175.mp3,6.713375,3,2.0,4.482063,5.551134,1.06907
h4177,h4177.mp3,6.870125,3,0.0,0.0,0.500476,0.500476
h4177,h4177.mp3,6.870125,3,1.0,2.713741,3.814218,1.100476
h4177,h4177.mp3,6.870125,3,2.0,4.479456,5.612925,1.133469
h4178,h4178.mp3,6.844,3,0.0,0.0,0.461179,0.461179
h4178,h4178.mp3,6.844,3,1.0,2.54737,3.624195,1.076825
h4178,h4178.mp3,6.844,3,2.0,4.417937,5.539524,1.121587
h4180,h4180.mp3,7.340375,3,0.0,0.0,0.558526,0.558526
h4180,h4180.mp3,7.340375,3,1.0,2.775714,3.877959,1.102245
h4180,h4180.mp3,7.340375,3,2.0,4.739093,5.893469,1.154376
h4181,h4181.mp3,7.653875,3,0.0,0.0,0.544989,0.544989
h4181,h4181.mp3,7.653875,3,1.0,3.239138,4.330363,1.091224
h4181,h4181.mp3,7.653875,3,2.0,5.162676,6.213175,1.050499
h4182,h4182.mp3,8.0195,3,0.0,0.0,0.553968,0.553968
h4182,h4182.mp3,8.0195,3,1.0,2.92737,4.162744,1.235374
h4182,h4182.mp3,8.0195,3,2.0,5.203311,6.357868,1.154558
h4183,h4183.mp3,14.02775,6,0.0,0.0,1.025079,1.025079
h4183,h4183.mp3,14.02775,6,1.0,3.586327,4.586417,1.000091
h4183,h4183.mp3,14.02775,6,2.0,5.499116,6.499161,1.000045
h4183,h4183.mp3,14.02775,6,3.0,7.551202,7.953288,0.402086
h4183,h4183.mp3,14.02775,6,4.0,9.275283,10.275283,1.0
h4183,h4183.mp3,14.02775,6,5.0,11.600159,12.609796,1.009637
h4184,h4184.mp3,6.34775,3,0.0,0.0,0.486508,0.486508
h4184,h4184.mp3,6.34775,3,1.0,2.482086,3.538776,1.056689
h4184,h4184.mp3,6.34775,3,2.0,4.110839,5.202086,1.091247
h4185,h4185.mp3,6.608875,3,0.0,0.0,0.554218,0.554218
h4185,h4185.mp3,6.608875,3,1.0,2.670249,3.75458,1.084331
h4185,h4185.mp3,6.608875,3,2.0,4.349501,5.456145,1.106644
h4186,h4186.mp3,7.20975,3,0.0,0.0,0.492721,0.492721
h4186,h4186.mp3,7.20975,3,1.0,2.609229,3.752812,1.143583
h4186,h4186.mp3,7.20975,3,2.0,4.567302,5.670431,1.103129
h4188,h4188.mp3,6.922375,3,0.0,0.0,0.553265,0.553265
h4188,h4188.mp3,6.922375,3,1.0,2.865669,3.935306,1.069637
h4188,h4188.mp3,6.922375,3,2.0,4.630522,5.72712,1.096599
h4190,h4190.mp3,7.31425,3,0.0,0.0,0.361247,0.361247
h4190,h4190.mp3,7.31425,3,1.0,2.431088,3.63068,1.199592
h4190,h4190.mp3,7.31425,3,2.0,4.587596,5.782404,1.194807
h4191,h4191.mp3,6.922375,3,0.0,0.0,0.533469,0.533469
h4191,h4191.mp3,6.922375,3,1.0,2.994785,4.184875,1.190091
h4191,h4191.mp3,6.922375,3,2.0,4.72644,5.843764,1.117324
h4192,h4192.mp3,7.026875,3,0.0,0.0,0.571338,0.571338
h4192,h4192.mp3,7.026875,3,1.0,2.797211,3.942336,1.145125
h4192,h4192.mp3,7.026875,3,2.0,4.659841,5.784989,1.125147
h4193,h4193.mp3,6.426,3,0.0,0.0,0.561655,0.561655
h4193,h4193.mp3,6.426,3,1.0,2.712404,3.796621,1.084218
h4193,h4193.mp3,6.426,3,2.0,4.306667,5.426168,1.119501
h4194,h4194.mp3,6.9485,3,0.0,0.0,0.576871,0.576871
h4194,h4194.mp3,6.9485,3,1.0,2.737982,3.908073,1.170091
h4194,h4194.mp3,6.9485,3,2.0,4.614921,5.749592,1.134671
h4195,h4195.mp3,7.053,3,0.0,0.0,0.521338,0.521338
h4195,h4195.mp3,7.053,3,1.0,2.710045,3.819206,1.109161
h4195,h4195.mp3,7.053,3,2.0,4.648662,5.739751,1.091088
h4196,h4196.mp3,7.5755,3,0.0,0.0,0.543061,0.543061
h4196,h4196.mp3,7.5755,3,1.0,2.675941,3.906077,1.230136
h4196,h4196.mp3,7.5755,3,2.0,4.878617,6.034399,1.155782
h4197,h4197.mp3,6.713375,3,0.0,0.0,0.533107,0.533107
h4197,h4197.mp3,6.713375,3,1.0,2.657234,3.835215,1.177982
h4197,h4197.mp3,6.713375,3,2.0,4.502494,5.582925,1.080431
h4198,h4198.mp3,6.58275,3,0.0,0.0,0.561497,0.561497
h4198,h4198.mp3,6.58275,3,1.0,2.499592,3.637483,1.137891
h4198,h4198.mp3,6.58275,3,2.0,4.2922,5.416032,1.123832
h4199,h4199.mp3,6.635,3,0.0,0.0,0.518481,0.518481
h4199,h4199.mp3,6.635,3,1.0,2.682902,3.720703,1.0378
h4199,h4199.mp3,6.635,3,2.0,4.314308,5.455329,1.14102
h4200,h4200.mp3,6.89625,3,0.0,0.0,0.526236,0.526236
h4200,h4200.mp3,6.89625,3,1.0,2.865261,3.865397,1.000136
h4200,h4200.mp3,6.89625,3,2.0,4.687868,5.688254,1.000385
h4201,h4201.mp3,7.079125,3,0.0,0.0,0.576395,0.576395
h4201,h4201.mp3,7.079125,3,1.0,2.642154,3.794785,1.15263
h4201,h4201.mp3,7.079125,3,2.0,4.588662,5.800385,1.211723
h4202,h4202.mp3,6.817875,3,0.0,0.0,0.578639,0.578639
h4202,h4202.mp3,6.817875,3,1.0,2.314807,3.419637,1.10483
h4202,h4202.mp3,6.817875,3,2.0,4.270907,5.418526,1.147619
h4203,h4203.mp3,7.026875,3,0.0,0.0,0.531474,0.531474
h4203,h4203.mp3,7.026875,3,1.0,2.585828,3.783991,1.198163
h4203,h4203.mp3,7.026875,3,2.0,4.588277,5.700998,1.112721
h4204,h4204.mp3,6.556625,3,0.0,0.0,0.566395,0.566395
h4204,h4204.mp3,6.556625,3,1.0,2.431247,3.5561,1.124853
h4204,h4204.mp3,6.556625,3,2.0,4.256417,5.339909,1.083492
h4205,h4205.mp3,6.635,3,0.0,0.0,0.548753,0.548753
h4205,h4205.mp3,6.635,3,1.0,2.470884,3.581134,1.110249
h4205,h4205.mp3,6.635,3,2.0,4.260385,5.367551,1.107166
h4208,h4208.mp3,6.844,3,0.0,0.0,0.557846,0.557846
